person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
40.0,0,1,31302.0,17,3,8500.0,3,7.51,0.27,11.0,631,1,0
39.0,1,2,144950.0,15,2,12000.0,2,5.79,0.08,11.0,633,1,0
37.0,0,3,111101.0,16,2,20000.0,2,14.84,0.18,12.0,588,0,1
43.0,0,4,111198.0,19,2,8400.0,2,14.84,0.08,14.0,661,0,1
42.0,1,1,145263.0,17,2,9250.0,1,11.86,0.06,13.0,667,0,0
42.0,0,4,144953.0,18,2,6000.0,4,10.38,0.04,11.0,588,0,0
41.0,0,4,145169.0,20,2,20000.0,2,10.25,0.14,11.0,700,0,0
38.0,1,2,145129.0,14,2,24250.0,5,11.01,0.17,12.0,675,1,0
49.0,0,5,144902.0,26,2,12000.0,2,10.99,0.08,12.0,717,0,0
36.0,0,4,145271.0,13,2,25000.0,6,10.99,0.17,11.0,664,1,0
40.0,1,1,145052.0,18,3,20000.0,2,11.01,0.14,11.0,733,0,0
38.0,1,2,145062.0,10,3,23600.0,3,14.96,0.16,13.0,683,0,0
37.0,1,5,111164.0,13,2,5000.0,2,19.47,0.04,16.0,685,0,1
39.0,1,2,30592.0,17,3,8000.0,4,7.51,0.26,14.0,619,0,0
47.0,0,2,31040.0,21,3,10750.0,4,14.22,0.35,16.0,569,1,0
40.0,0,3,144895.0,19,2,17000.0,3,10.51,0.12,15.0,655,0,0
42.0,1,2,130540.0,19,2,14400.0,3,13.67,0.11,16.0,614,0,1
36.0,0,4,145074.0,13,3,10000.0,4,13.3,0.07,13.0,670,0,0
36.0,1,4,65098.0,12,1,1600.0,2,12.21,0.02,16.0,640,0,1
37.0,0,2,146068.0,16,2,4000.0,6,7.66,0.03,15.0,668,0,0
39.0,1,2,15402.0,17,1,1500.0,2,11.11,0.1,11.0,665,1,0
39.0,0,4,146696.0,16,2,1450.0,3,6.76,0.01,17.0,669,0,0
43.0,1,2,147526.0,20,3,12000.0,2,11.83,0.08,11.0,675,0,0
43.0,1,2,147882.0,21,2,9150.0,1,6.03,0.06,12.0,608,1,0
37.0,0,3,148338.0,15,2,35000.0,4,14.27,0.24,16.0,679,0,0
41.0,1,4,21008.0,18,1,1500.0,4,15.23,0.07,13.0,665,0,1
46.0,1,1,22080.0,23,1,1500.0,6,11.14,0.07,13.0,700,0,1
38.0,0,4,149530.0,18,2,12000.0,1,6.92,0.08,14.0,736,1,0
42.0,0,4,149604.0,16,2,6400.0,5,6.99,0.04,16.0,724,1,0
37.0,1,5,150122.0,16,2,30000.0,6,17.99,0.2,12.0,627,1,0
36.0,1,2,149994.0,13,2,2000.0,5,12.99,0.01,16.0,685,0,0
38.0,0,1,149643.0,16,2,12000.0,3,11.01,0.08,16.0,677,1,0
37.0,1,2,149750.0,12,2,19000.0,6,13.92,0.13,16.0,656,1,0
41.0,1,4,29335.0,15,3,4500.0,1,12.99,0.15,14.0,650,0,0
42.0,1,3,151000.0,20,2,35000.0,2,7.9,0.23,12.0,742,0,0
45.0,1,4,150821.0,26,2,12000.0,6,6.03,0.08,14.0,712,0,0
42.0,0,2,29632.0,17,3,5000.0,2,11.01,0.17,11.0,531,1,0
40.0,0,4,28699.0,17,1,1500.0,2,7.29,0.05,16.0,656,1,0
39.0,1,4,150666.0,17,2,4500.0,5,6.62,0.03,11.0,676,1,0
41.0,0,2,150888.0,20,2,14975.0,3,6.03,0.1,16.0,646,1,0
36.0,1,2,150835.0,11,2,14500.0,2,11.01,0.1,16.0,551,0,0
39.0,0,3,30892.0,17,1,1500.0,5,14.22,0.05,13.0,666,0,1
40.0,0,5,150893.0,17,2,10200.0,4,7.49,0.07,13.0,711,1,0
40.0,0,2,65288.0,17,1,15000.0,4,14.26,0.23,12.0,658,1,0
43.0,0,1,150933.0,22,2,8800.0,6,7.88,0.06,13.0,632,1,0
41.0,1,3,150783.0,18,2,20000.0,5,13.11,0.13,13.0,688,1,0
45.0,1,4,150976.0,24,2,10000.0,4,11.01,0.07,12.0,697,1,0
50.0,0,2,68289.0,25,1,15000.0,6,13.47,0.22,15.0,659,1,0
42.0,1,2,136643.0,20,2,24000.0,1,15.31,0.18,15.0,634,0,1
37.0,1,3,150785.0,13,2,8000.0,6,9.32,0.05,15.0,708,1,0
42.0,1,3,69457.0,20,1,15000.0,2,13.43,0.22,12.0,704,0,0
40.0,0,4,63307.0,19,1,15000.0,1,18.62,0.24,17.0,664,0,1
45.0,0,1,152033.0,17,2,6000.0,3,10.65,0.04,12.0,655,0,0
44.0,0,4,70702.0,20,1,15000.0,6,13.48,0.21,15.0,660,0,0
39.0,1,3,152400.0,13,2,14000.0,2,9.99,0.09,14.0,635,0,0
38.0,0,4,152284.0,15,2,2400.0,1,11.01,0.02,14.0,638,1,0
39.0,1,4,29475.0,18,3,3000.0,6,7.74,0.1,11.0,659,1,0
40.0,0,4,139172.0,15,2,10000.0,6,11.11,0.07,11.0,688,0,1
37.0,1,4,73246.0,14,1,15000.0,5,12.42,0.2,15.0,687,1,0
43.0,0,2,119538.0,20,2,7750.0,2,15.31,0.06,14.0,615,0,1
42.0,1,4,119453.0,20,2,24250.0,2,14.22,0.2,14.0,639,0,1
46.0,1,4,73266.0,22,1,15000.0,2,13.49,0.2,17.0,609,1,0
38.0,0,4,156881.0,15,2,30000.0,6,9.91,0.19,14.0,702,1,0
46.0,1,3,73002.0,24,1,15000.0,3,16.32,0.21,13.0,627,1,0
36.0,0,1,72999.0,13,1,15000.0,3,11.01,0.21,16.0,658,1,0
36.0,0,5,73169.0,14,1,15000.0,6,13.57,0.21,12.0,744,0,0
45.0,1,5,142320.0,22,2,9600.0,1,13.99,0.07,12.0,745,0,1
38.0,0,4,157075.0,15,2,11000.0,5,10.74,0.07,11.0,654,0,0
36.0,1,2,157281.0,12,2,12000.0,4,11.01,0.08,14.0,621,1,0
40.0,0,2,120916.0,15,2,25000.0,2,14.83,0.21,16.0,514,0,1
40.0,1,4,156752.0,18,2,24250.0,5,6.17,0.15,16.0,668,1,0
39.0,0,4,157007.0,15,3,25000.0,6,16.07,0.16,14.0,695,1,0
37.0,1,5,28124.0,11,3,7000.0,1,6.03,0.25,15.0,729,0,0
36.0,0,2,79174.0,13,1,15000.0,2,10.59,0.19,17.0,565,0,0
41.0,1,4,159406.0,19,2,8000.0,5,13.49,0.05,17.0,714,0,0
40.0,0,3,159398.0,18,2,7500.0,6,7.29,0.05,15.0,687,1,0
36.0,0,4,78848.0,13,1,15000.0,2,13.72,0.19,11.0,638,0,0
39.0,1,3,161945.0,16,2,25000.0,3,10.25,0.15,17.0,609,1,0
42.0,1,4,72876.0,19,1,15000.0,4,11.01,0.21,15.0,704,0,1
36.0,1,2,148581.0,14,2,2500.0,5,14.91,0.02,14.0,581,0,1
41.0,1,2,162862.0,20,2,20000.0,2,9.25,0.12,13.0,591,0,0
41.0,1,4,82826.0,19,1,15000.0,1,13.47,0.18,12.0,715,1,0
36.0,0,2,76406.0,12,1,15000.0,1,11.71,0.2,13.0,677,0,1
40.0,1,2,164525.0,18,2,21000.0,6,9.99,0.13,16.0,612,1,0
36.0,0,2,164394.0,17,2,4800.0,3,14.72,0.03,15.0,670,1,0
42.0,1,1,164134.0,19,2,8000.0,1,6.62,0.05,15.0,728,1,0
50.0,1,1,165457.0,25,2,23000.0,2,7.9,0.14,13.0,605,0,0
37.0,0,1,166358.0,13,2,4000.0,1,15.62,0.02,12.0,614,1,0
43.0,1,4,166768.0,23,2,9900.0,6,6.99,0.06,14.0,604,1,0
36.0,1,3,166799.0,12,2,10000.0,3,13.98,0.06,12.0,687,0,0
38.0,0,2,86230.0,15,1,15000.0,2,8.88,0.17,15.0,689,0,0
45.0,1,3,168573.0,25,3,9000.0,6,7.51,0.05,12.0,631,1,0
45.0,1,5,169115.0,20,2,7500.0,6,6.62,0.04,15.0,635,1,0
38.0,1,2,169240.0,14,2,10000.0,6,15.62,0.06,11.0,672,1,0
48.0,0,3,169175.0,26,2,18000.0,1,9.99,0.11,11.0,672,1,0
36.0,1,3,168939.0,15,2,8000.0,4,6.99,0.05,11.0,692,1,0
38.0,1,3,88370.0,20,1,15000.0,4,12.68,0.17,12.0,555,0,0
45.0,0,1,168861.0,25,2,7000.0,6,7.29,0.04,17.0,732,1,0
41.0,0,4,131359.0,19,2,15000.0,2,17.88,0.11,16.0,577,0,1
41.0,1,2,169150.0,18,2,25000.0,3,13.8,0.15,12.0,530,1,0
37.0,0,3,89454.0,19,1,15000.0,4,11.71,0.17,11.0,674,0,0
38.0,1,1,168999.0,15,2,25000.0,6,9.99,0.15,12.0,699,1,0
38.0,1,4,168903.0,16,2,10000.0,4,14.09,0.06,16.0,620,1,0
37.0,1,1,168825.0,15,2,14000.0,6,7.51,0.08,12.0,692,0,0
37.0,0,2,90914.0,14,1,15000.0,6,14.5,0.16,15.0,627,1,0
50.0,1,2,83774.0,28,1,15000.0,5,11.01,0.18,17.0,693,0,1
40.0,1,4,91035.0,20,1,15000.0,1,7.29,0.16,11.0,633,1,0
39.0,0,2,154624.0,18,2,20000.0,6,13.11,0.13,15.0,610,0,1
36.0,1,4,168857.0,12,3,20800.0,3,11.48,0.12,11.0,680,1,0
44.0,1,3,169197.0,19,3,21500.0,3,11.83,0.13,14.0,645,1,0
38.0,0,2,168901.0,14,3,24000.0,3,12.18,0.14,15.0,682,0,0
38.0,1,3,169150.0,16,2,8000.0,2,10.95,0.05,14.0,721,1,0
36.0,1,2,169234.0,14,2,10000.0,5,6.92,0.06,11.0,660,1,0
38.0,1,4,25270.0,11,3,6250.0,4,11.01,0.25,12.0,624,1,0
42.0,0,2,169370.0,18,2,14000.0,4,10.99,0.08,14.0,644,0,0
43.0,1,2,169844.0,18,2,6000.0,2,10.99,0.04,14.0,664,0,0
43.0,1,1,170084.0,21,2,15000.0,3,12.53,0.09,16.0,688,0,0
36.0,1,4,170898.0,16,2,6000.0,6,11.49,0.04,16.0,665,0,0
40.0,1,4,171400.0,15,2,15000.0,3,10.99,0.09,14.0,633,0,0
47.0,0,2,91062.0,23,1,15000.0,6,13.48,0.16,17.0,575,1,0
40.0,1,2,171573.0,21,2,25000.0,4,15.31,0.15,14.0,686,1,0
43.0,1,1,171866.0,20,2,20000.0,2,11.49,0.12,15.0,670,0,0
39.0,1,4,83959.0,21,1,15000.0,4,14.42,0.18,12.0,694,0,1
36.0,1,2,173735.0,11,2,21000.0,5,7.9,0.12,16.0,657,0,0
36.0,1,1,173345.0,13,2,7600.0,4,15.23,0.04,16.0,652,0,0
37.0,1,2,173663.0,14,2,10000.0,1,14.17,0.06,14.0,624,1,0
41.0,0,4,173710.0,18,2,25000.0,6,10.08,0.14,11.0,656,0,0
37.0,0,3,175181.0,13,2,21000.0,5,11.99,0.12,15.0,600,1,0
36.0,1,2,174705.0,13,2,5000.0,4,9.62,0.03,16.0,711,0,0
43.0,0,4,175010.0,18,2,20000.0,3,6.91,0.11,17.0,689,1,0
40.0,1,2,175180.0,15,2,15000.0,5,7.88,0.09,15.0,636,0,0
37.0,0,3,176388.0,13,2,10000.0,5,13.99,0.06,16.0,698,1,0
36.0,1,2,24069.0,12,3,4500.0,6,13.49,0.19,14.0,583,0,1
40.0,1,2,179081.0,20,2,5000.0,6,6.03,0.03,16.0,520,1,0
36.0,0,2,99583.0,17,1,15000.0,4,14.09,0.15,16.0,673,0,0
39.0,0,2,180673.0,19,2,30000.0,1,8.9,0.17,15.0,703,1,0
40.0,0,1,180802.0,17,2,24000.0,2,6.62,0.13,14.0,724,0,0
42.0,1,4,181197.0,23,2,16000.0,6,8.49,0.09,12.0,559,1,0
40.0,1,1,180910.0,17,2,20000.0,4,12.99,0.11,14.0,635,1,0
36.0,1,1,180854.0,12,3,7200.0,3,6.92,0.04,13.0,702,1,0
36.0,1,4,181034.0,15,2,7000.0,1,7.29,0.04,15.0,578,1,0
40.0,1,4,180970.0,17,2,12000.0,4,10.37,0.07,12.0,662,0,0
44.0,0,2,181130.0,24,2,25000.0,4,13.43,0.14,17.0,614,1,0
38.0,1,1,180794.0,15,2,7500.0,5,10.0,0.04,13.0,680,0,0
36.0,1,2,181229.0,17,2,3000.0,1,7.29,0.02,17.0,706,1,0
45.0,1,2,107204.0,22,1,15000.0,6,14.83,0.14,12.0,658,1,0
38.0,1,4,23867.0,14,3,2500.0,3,11.86,0.1,15.0,626,1,0
36.0,1,4,180772.0,14,2,10000.0,5,11.01,0.06,16.0,679,0,0
37.0,1,3,181113.0,16,2,10000.0,1,13.48,0.06,12.0,626,0,0
38.0,0,4,181142.0,16,2,12000.0,2,11.14,0.07,17.0,669,0,0
41.0,0,4,181465.0,20,3,24500.0,3,11.83,0.14,17.0,679,1,0
37.0,0,2,141714.0,15,2,10000.0,2,11.01,0.07,11.0,527,0,1
38.0,1,2,180767.0,17,3,24000.0,3,11.83,0.13,13.0,620,0,0
39.0,0,1,166743.0,19,2,20000.0,6,11.14,0.12,12.0,571,0,1
49.0,1,4,180926.0,23,2,20000.0,1,16.95,0.11,16.0,643,1,0
37.0,1,2,112327.0,15,1,15000.0,1,7.49,0.13,14.0,584,1,0
40.0,1,4,180967.0,18,2,7500.0,1,8.07,0.04,15.0,626,1,0
39.0,0,4,181597.0,15,2,21000.0,5,11.01,0.12,12.0,619,1,0
42.0,0,2,181718.0,21,3,8150.0,4,6.99,0.04,17.0,628,1,0
38.0,1,5,182476.0,15,2,35000.0,5,8.9,0.19,12.0,700,1,0
41.0,0,2,170147.0,17,2,25000.0,5,14.96,0.15,13.0,641,0,1
39.0,1,3,59991.0,18,1,15175.0,5,19.13,0.25,11.0,676,0,1
42.0,1,3,185816.0,21,3,20000.0,4,11.01,0.11,15.0,683,0,0
36.0,0,4,186879.0,13,2,30000.0,5,7.9,0.16,17.0,658,0,0
36.0,1,2,187069.0,12,2,25000.0,3,10.74,0.13,11.0,646,1,0
37.0,1,4,186823.0,14,2,20000.0,6,6.54,0.11,15.0,623,1,0
42.0,1,2,45049.0,23,1,15200.0,1,14.26,0.34,16.0,686,0,1
40.0,1,4,44701.0,18,1,15250.0,3,12.53,0.34,16.0,654,0,1
47.0,0,3,187927.0,23,2,18000.0,1,11.99,0.1,17.0,677,0,0
37.0,1,3,188225.0,17,2,4000.0,6,8.49,0.02,15.0,656,0,0
39.0,0,1,187774.0,18,2,15000.0,5,11.89,0.08,11.0,625,0,0
37.0,0,1,174963.0,16,2,11375.0,4,10.99,0.07,14.0,700,0,1
40.0,1,2,192484.0,19,2,12000.0,1,14.27,0.06,17.0,679,1,0
40.0,0,4,80132.0,18,1,15575.0,5,14.27,0.19,13.0,681,0,0
38.0,0,2,193295.0,14,2,14000.0,3,6.62,0.07,13.0,648,0,0
42.0,1,2,192642.0,21,2,22000.0,2,6.99,0.11,16.0,691,0,0
36.0,1,4,51342.0,11,1,15600.0,4,11.01,0.3,14.0,568,0,1
37.0,0,1,64883.0,14,1,15600.0,2,11.01,0.24,15.0,677,0,0
36.0,1,4,83810.0,15,1,15600.0,2,10.99,0.19,16.0,620,0,0
37.0,0,4,192911.0,14,2,10000.0,6,7.51,0.05,13.0,598,0,0
36.0,1,1,192800.0,11,2,10000.0,1,12.73,0.05,15.0,673,0,0
36.0,0,4,192937.0,14,3,24000.0,3,14.96,0.12,14.0,665,1,0
44.0,1,1,54837.0,22,1,15775.0,3,10.99,0.29,12.0,602,0,1
40.0,1,3,68822.0,18,1,15775.0,1,10.59,0.23,14.0,685,1,0
39.0,0,2,197813.0,16,2,35000.0,3,13.99,0.18,14.0,647,1,0
42.0,1,4,184252.0,20,2,25000.0,1,20.0,0.14,14.0,664,0,1
40.0,1,4,199346.0,18,2,9000.0,5,7.51,0.05,16.0,620,1,0
36.0,1,4,92453.0,9,1,16000.0,2,8.94,0.17,12.0,651,0,0
47.0,0,1,202441.0,24,2,8775.0,1,8.49,0.04,12.0,615,1,0
36.0,1,1,205106.0,14,2,25000.0,3,7.51,0.12,13.0,694,0,0
41.0,0,2,205172.0,17,2,20000.0,2,11.11,0.1,11.0,610,0,0
46.0,1,4,98855.0,24,1,16000.0,1,10.99,0.16,16.0,671,1,0
41.0,1,3,107892.0,19,1,16000.0,3,10.95,0.15,15.0,658,0,0
42.0,1,1,211215.0,20,2,7000.0,4,12.99,0.03,13.0,663,1,0
44.0,1,2,211336.0,22,2,15000.0,6,7.66,0.07,17.0,684,1,0
41.0,1,2,167170.0,17,2,23000.0,2,14.96,0.14,12.0,573,0,1
38.0,1,2,210936.0,15,2,10000.0,3,11.26,0.05,17.0,656,0,0
44.0,0,3,169912.0,19,2,35000.0,2,16.49,0.21,15.0,634,0,1
47.0,1,3,214334.0,23,3,9000.0,3,10.99,0.04,17.0,695,1,0
46.0,0,2,216903.0,24,2,18000.0,3,9.91,0.08,11.0,649,0,0
41.0,1,4,216865.0,18,3,14000.0,2,5.99,0.06,11.0,694,1,0
37.0,1,4,218362.0,13,2,20000.0,5,13.85,0.09,17.0,695,0,0
40.0,1,2,219227.0,20,2,25000.0,6,16.07,0.11,12.0,651,0,0
38.0,0,2,120812.0,19,1,16000.0,6,11.01,0.13,11.0,660,1,0
48.0,1,5,223150.0,25,2,10000.0,3,20.0,0.04,14.0,620,0,0
36.0,1,4,223172.0,10,2,6000.0,3,10.0,0.03,15.0,667,0,0
37.0,1,1,223137.0,17,2,4000.0,3,10.0,0.02,11.0,659,0,0
47.0,1,4,225202.0,25,2,14000.0,6,8.9,0.06,16.0,649,1,0
40.0,0,2,225051.0,17,2,10000.0,5,7.9,0.04,17.0,706,1,0
37.0,0,2,131726.0,15,1,16000.0,1,13.11,0.12,13.0,591,1,0
38.0,1,2,118659.0,16,1,16000.0,5,16.4,0.13,15.0,596,0,1
43.0,1,1,235207.0,23,2,10000.0,1,12.73,0.04,12.0,643,0,0
44.0,0,2,240858.0,23,2,20000.0,3,7.51,0.08,11.0,705,1,0
40.0,1,4,18474.0,18,3,8000.0,6,7.14,0.43,12.0,487,0,1
36.0,0,2,145078.0,13,1,16000.0,6,13.06,0.11,16.0,597,1,0
37.0,1,4,241378.0,19,2,10000.0,1,13.8,0.04,16.0,684,0,0
38.0,1,3,240888.0,14,2,3000.0,1,7.68,0.01,15.0,677,1,0
47.0,1,3,245751.0,25,2,10000.0,1,13.06,0.04,13.0,573,1,0
37.0,1,4,246751.0,17,2,18000.0,1,10.39,0.07,14.0,598,1,0
36.0,1,2,207280.0,13,2,9400.0,2,15.62,0.05,11.0,521,0,1
42.0,1,4,360723.0,20,1,16000.0,2,9.63,0.04,15.0,639,0,0
42.0,1,4,269846.0,20,2,25000.0,1,11.86,0.09,15.0,667,1,0
43.0,0,2,84739.0,24,1,19200.0,2,11.01,0.23,11.0,681,1,0
40.0,0,2,301183.0,18,2,28000.0,1,7.9,0.09,13.0,714,0,0
39.0,0,3,301107.0,17,2,4000.0,3,15.23,0.01,13.0,613,1,0
37.0,0,2,300843.0,15,2,34000.0,1,14.79,0.11,16.0,658,1,0
37.0,1,2,89816.0,14,1,19200.0,6,12.87,0.21,12.0,617,0,1
36.0,0,4,286397.0,15,2,25000.0,5,15.95,0.09,17.0,673,0,1
45.0,0,4,108083.0,21,1,19200.0,4,11.01,0.18,12.0,574,0,0
40.0,0,2,330700.0,20,2,24500.0,2,10.99,0.07,13.0,704,1,0
36.0,1,2,348890.0,16,2,25000.0,4,15.65,0.07,16.0,564,1,0
37.0,0,4,294457.0,12,2,35000.0,2,18.39,0.12,14.0,630,0,1
40.0,1,4,361012.0,18,2,16000.0,3,14.17,0.04,14.0,579,1,0
40.0,0,4,41577.0,17,1,19275.0,1,14.5,0.46,11.0,664,0,1
38.0,0,3,376616.0,18,2,21600.0,5,11.01,0.06,16.0,630,1,0
42.0,0,4,381264.0,20,2,19400.0,4,11.01,0.05,13.0,695,1,0
36.0,1,2,314855.0,14,2,24000.0,2,10.62,0.08,16.0,611,0,1
39.0,0,4,373545.0,17,2,15000.0,5,15.65,0.04,11.0,569,0,1
39.0,1,2,390999.0,18,2,18000.0,4,14.96,0.05,14.0,663,1,0
42.0,1,2,433052.0,21,2,25000.0,1,9.99,0.06,14.0,575,0,0
45.0,0,3,65948.0,24,1,19425.0,5,11.99,0.29,17.0,640,0,1
41.0,1,4,458696.0,17,2,35000.0,2,13.49,0.08,14.0,558,1,0
41.0,1,2,533530.0,19,2,2500.0,1,15.31,0.0,11.0,667,1,0
40.0,1,3,660785.0,17,2,18000.0,3,11.12,0.03,12.0,739,0,0
40.0,0,4,661036.0,17,2,8000.0,2,10.75,0.01,14.0,643,1,0
37.0,0,2,721223.0,12,3,16000.0,6,10.25,0.02,14.0,599,1,0
42.0,1,2,600928.0,17,3,24000.0,2,18.43,0.04,11.0,667,0,1
42.0,1,3,721514.0,19,4,25000.0,1,14.74,0.03,11.0,696,0,0
43.0,1,2,936880.0,21,2,1000.0,6,8.94,0.0,11.0,657,1,0
38.0,1,4,46000.0,15,1,19750.0,3,13.92,0.43,16.0,585,0,1
37.0,0,2,961176.0,12,2,15000.0,5,11.36,0.02,17.0,655,1,0
36.0,0,4,994533.0,11,2,4200.0,6,11.01,0.0,16.0,649,0,0
42.0,0,1,47899.0,21,1,19750.0,6,10.65,0.41,14.0,674,0,1
37.0,1,4,1081139.0,15,2,25000.0,4,12.87,0.02,13.0,625,1,0
47.0,1,2,1635757.0,24,2,6600.0,3,7.74,0.0,17.0,591,1,0
36.0,0,2,12265.0,14,2,3250.0,3,11.49,0.26,15.0,645,0,1
44.0,1,2,1728974.0,20,2,6400.0,5,7.4,0.0,15.0,573,1,0
36.0,1,4,55014.0,14,1,19750.0,2,13.35,0.36,14.0,666,0,1
40.0,0,5,11372.0,22,3,2500.0,5,11.01,0.22,17.0,727,0,1
46.0,0,2,10510.0,24,1,1600.0,2,14.42,0.15,11.0,677,0,1
37.0,0,2,9850.0,15,1,1000.0,3,11.14,0.1,13.0,473,1,0
37.0,1,2,8104.0,16,3,1300.0,3,6.03,0.16,11.0,561,0,1
41.0,0,1,8000.0,15,1,2000.0,2,13.22,0.25,15.0,737,0,1
36.0,0,2,35726.0,13,1,6000.0,2,15.96,0.17,13.0,653,0,0
47.0,0,1,96414.0,22,2,16000.0,2,7.51,0.17,14.0,676,0,0
44.0,1,3,44165.0,23,2,1000.0,1,7.51,0.02,17.0,691,1,0
47.0,1,1,58865.0,24,1,2500.0,5,14.65,0.04,17.0,728,1,0
43.0,0,4,55872.0,21,1,5000.0,1,10.38,0.09,15.0,581,0,1
39.0,1,4,84921.0,16,2,12500.0,3,7.9,0.15,13.0,597,1,0
37.0,1,1,31021.0,16,1,7500.0,1,10.99,0.24,15.0,705,0,0
44.0,1,4,113951.0,23,2,4400.0,2,7.29,0.04,11.0,722,0,0
42.0,1,4,102682.0,22,1,5750.0,2,12.99,0.06,14.0,634,1,0
38.0,0,1,46118.0,18,1,1375.0,1,6.91,0.03,15.0,644,1,0
37.0,0,2,90573.0,11,1,15000.0,6,14.5,0.17,11.0,656,1,0
40.0,1,4,44002.0,18,1,3275.0,4,8.88,0.07,13.0,623,1,0
46.0,1,4,57369.0,25,2,6000.0,4,7.14,0.1,14.0,726,1,0
36.0,0,3,53287.0,12,2,15000.0,3,13.11,0.28,17.0,687,1,0
37.0,0,3,39759.0,16,3,8000.0,1,15.99,0.2,12.0,697,0,0
44.0,0,3,106684.0,25,1,8000.0,1,10.38,0.07,11.0,702,0,0
40.0,1,4,46499.0,17,1,7000.0,5,15.99,0.15,16.0,622,0,1
38.0,1,2,192784.0,13,2,14000.0,1,6.62,0.07,16.0,609,0,0
48.0,1,4,23925.0,25,3,7000.0,2,11.01,0.29,16.0,669,0,1
38.0,1,3,67073.0,17,2,11700.0,5,7.66,0.17,13.0,703,1,0
36.0,1,3,24919.0,12,1,4375.0,1,10.74,0.18,11.0,673,0,0
41.0,1,4,132989.0,19,2,30000.0,3,9.91,0.23,17.0,687,0,0
37.0,1,4,63300.0,15,1,14000.0,3,13.16,0.22,15.0,660,0,0
40.0,1,4,19825.0,16,1,2375.0,5,11.11,0.12,12.0,700,0,0
38.0,0,4,156842.0,17,2,30000.0,5,9.91,0.19,11.0,619,1,0
36.0,1,2,47641.0,11,2,2000.0,2,11.01,0.04,13.0,664,1,0
36.0,1,4,186926.0,15,2,30000.0,2,7.9,0.16,14.0,636,1,0
39.0,0,2,102215.0,18,3,9875.0,3,7.51,0.1,14.0,619,1,0
38.0,1,5,98276.0,17,2,11000.0,6,10.36,0.11,14.0,682,1,0
37.0,0,3,90507.0,13,1,6000.0,4,14.26,0.07,16.0,570,0,0
37.0,0,4,41176.0,17,1,8400.0,3,13.92,0.2,17.0,727,0,0
47.0,0,2,78901.0,26,1,3100.0,2,13.49,0.04,16.0,573,1,0
41.0,1,2,42793.0,19,2,1500.0,3,13.06,0.04,13.0,675,0,0
37.0,1,4,72806.0,15,1,3000.0,1,12.53,0.04,15.0,617,1,0
38.0,0,2,132710.0,20,3,12000.0,3,12.99,0.09,11.0,590,1,0
50.0,1,4,71311.0,29,2,22000.0,2,17.74,0.31,13.0,630,0,1
38.0,1,4,23529.0,15,3,2500.0,3,11.86,0.11,16.0,673,1,0
37.0,1,2,72799.0,18,1,16000.0,3,11.01,0.22,15.0,652,0,0
43.0,1,4,117832.0,22,1,24000.0,4,10.99,0.2,16.0,673,0,0
46.0,1,2,108938.0,27,2,20000.0,5,6.91,0.18,15.0,708,1,0
37.0,1,4,58669.0,14,1,7500.0,2,16.29,0.13,12.0,647,1,0
42.0,0,2,432619.0,23,2,25000.0,6,9.99,0.06,17.0,692,1,0
37.0,1,3,73335.0,17,1,10000.0,2,15.99,0.14,17.0,714,0,1
39.0,1,2,15333.0,16,1,2000.0,5,10.65,0.13,16.0,690,0,1
43.0,1,4,61201.0,21,2,11500.0,1,11.01,0.19,11.0,630,1,0
50.0,1,1,51223.0,27,1,5000.0,2,15.31,0.1,12.0,644,0,1
50.0,0,2,82734.0,26,2,10000.0,4,11.49,0.12,16.0,594,0,0
41.0,0,2,168685.0,15,2,15000.0,1,17.88,0.09,11.0,688,1,0
36.0,1,4,55436.0,13,2,10000.0,3,13.49,0.18,15.0,648,0,0
36.0,1,4,60690.0,14,1,7200.0,3,13.98,0.12,17.0,660,1,0
36.0,1,4,63254.0,12,1,7000.0,1,13.85,0.11,14.0,561,0,1
48.0,1,1,50732.0,26,1,5000.0,2,7.29,0.1,14.0,669,0,0
36.0,0,1,46976.0,15,1,2400.0,1,18.39,0.05,13.0,562,1,0
36.0,0,4,41273.0,14,1,12000.0,1,11.36,0.29,16.0,612,0,1
38.0,1,2,57196.0,17,1,4775.0,3,11.01,0.08,14.0,582,1,0
38.0,0,2,51662.0,16,1,4600.0,4,11.01,0.09,17.0,665,1,0
37.0,0,2,97006.0,15,1,25000.0,2,13.11,0.26,16.0,700,0,1
37.0,1,4,130610.0,16,1,20000.0,3,16.32,0.15,13.0,705,0,1
36.0,1,3,75369.0,14,1,8000.0,6,11.12,0.11,12.0,673,0,0
36.0,0,2,69212.0,14,2,6200.0,2,11.01,0.09,13.0,601,0,1
38.0,1,5,21134.0,19,2,4375.0,1,7.51,0.21,13.0,715,0,1
37.0,0,2,91197.0,14,1,10000.0,6,11.01,0.11,17.0,655,1,0
37.0,1,4,51330.0,12,1,12000.0,2,11.01,0.23,14.0,557,0,0
36.0,1,4,33159.0,16,3,4500.0,3,7.66,0.14,14.0,608,1,0
44.0,1,4,168723.0,20,3,21500.0,2,11.83,0.13,11.0,541,1,0
41.0,0,2,83847.0,15,1,4000.0,5,16.29,0.05,13.0,540,0,1
47.0,1,4,53796.0,24,1,8000.0,4,11.01,0.15,15.0,662,0,1
